Symbol\Weightage,['apr12']
RPOWER,0.39
SESAGOA,0.47
SIEMENS,0.40
SBIN,3.31
SAIL,0.34
STER,0.96
SUNPHARMA,1.31
TCS,3.63
TATAMOTORS,2.95
TATAPOWER,1.00
TATASTEEL,1.94
WIPRO,1.38
,100.00
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar13.zip']
,%
ACC,0.59
AMBUJACEM,0.73
ASIANPAINT,1.22
AXISBANK,2.25
BAJAJ-AUTO,1.33
BANKBARODA,0.62
BHEL,0.77
BPCL,0.54
BHARTIARTL,1.91
CAIRN,0.88
CIPLA,1.06
COALINDIA,1.07
DLF,0.47
DRREDDY,1.23
GAIL,0.78
GRASIM,0.98
HCLTECH,1.15
HDFCBANK,6.28
HEROMOTOCO,0.81
HINDALCO,0.65
HINDUNILVR,2.63
HDFC,6.99
ITC,9.29
ICICIBANK,6.61
IDFC,0.97
INFY,7.64
JPASSOCIAT,0.43
JINDALSTEL,0.73
KOTAKBANK,1.35
LT,4.05
LUPIN,0.82
M&M,2.17
MARUTI,0.93
NTPC,1.61
ONGC,3.02
POWERGRID,0.82
PNB,0.52
RANBAXY,0.37
RELIANCE,6.96
RELINFRA,0.24
SIEMENS,0.27
SBIN,2.93
SUNPHARMA,1.69
TCS,4.41
TATAMOTORS,2.61
TATAPOWER,0.86
TATASTEEL,1.14
ULTRACEMCO,1.04
SSLT,0.33
WIPRO,1.25
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar14']
,%
ACC,0.582958905
AMBUJACEM,0.689314165
ASIANPAINT,1.104994807
AXISBANK,2.018487529
BAJAJ-AUTO,1.245169477
BANKBARODA,0.614573148
BHARTIARTL,1.683850423
BHEL,0.689734791
BPCL,0.529424342
CAIRN,0.876304975
CIPLA,0.864995592
COALINDIA,0.812176964
DLF,0.350933906
DRREDDY,1.446440686
GAIL,0.752195045
GRASIM,0.817846878
HCLTECH,1.656454212
HDFC,6.138750519
HDFCBANK,6.180418571
HEROMOTOCO,1.21533398
HINDALCO,0.811909758
HINDUNILVR,1.908199825
ICICIBANK,6.401085783
IDFC,0.683110602
INDUSINDBK,0.952129493
INFY,7.056812544
ITC,8.688673089
JINDALSTEL,0.480533196
KOTAKBANK,1.325055745
LT,4.61531089
LUPIN,0.991875215
M&M,2.010832359
MARUTI,1.161571782
MCDOWELL-N,0.930272164
NMDC,0.49159021
NTPC,1.10061597
ONGC,2.511161759
PNB,0.49326072
POWERGRID,1.029952292
RELIANCE,6.814178191
SBIN,2.639732657
SSLT,1.037814807
SUNPHARMA,1.926784203
TATAMOTORS,3.190354475
TATAPOWER,0.692721603
TATASTEEL,1.169589126
TCS,4.856768948
TECHM,1.187309791
ULTRACEMCO,0.989473399
WIPRO,1.58096049
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar15.zip']
ACC,0.50
AMBUJACEM,0.67
ASIANPAINT,1.25
AXISBANK,3.23
BAJAJ-AUTO,0.92
BANKBARODA,0.52
BHARTIARTL,1.85
BHEL,0.72
BPCL,0.71
CAIRN,0.41
CIPLA,1.23
COALINDIA,1.58
DRREDDY,1.50
GAIL,0.61
GRASIM,0.78
HCLTECH,1.80
HDFC,7.03
HDFCBANK,6.75
HEROMOTOCO,1.08
HINDALCO,0.56
HINDUNILVR,2.10
ICICIBANK,6.21
IDEA,0.70
IDFC,0.75
INDUSINDBK,1.30
INFY,7.52
ITC,6.18
KOTAKBANK,1.92
LT,4.78
LUPIN,1.63
M&M,1.86
MARUTI,1.66
NMDC,0.35
NTPC,1.03
ONGC,1.87
PNB,0.37
POWERGRID,1.09
RELIANCE,4.62
SBIN,2.80
SSLT,0.71
SUNPHARMA,2.62
TATAMOTORS,3.36
TATAPOWER,0.47
TATASTEEL,0.72
TCS,4.43
TECHM,1.30
ULTRACEMCO,1.00
WIPRO,1.40
YESBANK,0.90
ZEEL,0.63
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar16.zip']
ACC,0.47
ADANIPORTS,0.81
AMBUJACEM,0.65
ASIANPAINT,1.41
AXISBANK,2.67
BAJAJ-AUTO,1.21
BANKBARODA,0.50
BHEL,0.37
BPCL,0.85
BHARTIARTL,1.72
BOSCHLTD,0.68
CAIRN,0.31
CIPLA,0.93
COALINDIA,1.33
DRREDDY,1.38
GAIL,0.60
GRASIM,0.89
HCLTECH,1.66
HDFCBANK,7.61
HEROMOTOCO,1.34
HINDALCO,0.41
HINDUNILVR,2.24
HDFC,6.30
ITC,6.66
ICICIBANK,4.96
IDEA,0.44
INDUSINDBK,1.70
INFY,8.78
KOTAKBANK,2.52
LT,3.60
LUPIN,1.27
M&M,2.01
MARUTI,1.78
NTPC,1.15
ONGC,1.39
POWERGRID,1.10
PNB,0.23
RELIANCE,6.23
SBIN,2.18
SUNPHARMA,3.20
TCS,4.84
TATAMOTORS,2.70
TATAPOWER,0.42
TATASTEEL,0.77
TECHM,1.06
ULTRACEMCO,1.18
VEDL,0.36
WIPRO,1.31
YESBANK,1.02
ZEEL,0.76
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar17.zip']
ACC,0.36
ADANIPORTS,0.8
AMBUJACEM,0.51
ASIANPAINT,1.41
AUROPHARMA,0.55
AXISBANK,2.43
BAJAJ-AUTO,1.11
BANKBARODA,0.48
BPCL,0.99
BHARTIARTL,1.35
INFRATEL,0.49
BOSCHLTD,0.61
CIPLA,0.88
COALINDIA,1.11
DRREDDY,0.93
EICHERMOT,1
GAIL,0.71
GRASIM,0.99
HCLTECH,1.44
HDFCBANK,8.51
HEROMOTOCO,1.2
HINDALCO,0.73
HINDUNILVR,1.9
HDFC,6.96
ITC,6.95
ICICIBANK,4.71
IBULHSGFIN,0.94
IOC,1.15
INDUSINDBK,2.09
INFY,5.96
KOTAKBANK,3.05
LT,3.77
LUPIN,1.01
M&M,1.75
MARUTI,2.33
NTPC,1.2
ONGC,1.53
POWERGRID,1.27
RELIANCE,6.38
SBIN,2.73
SUNPHARMA,2.22
TCS,3.78
TATAMTRDVR,0.42
TATAMOTORS,2.55
TATAPOWER,0.48
TATASTEEL,0.94
TECHM,0.83
ULTRACEMCO,1.21
WIPRO,0.95
YESBANK,1.49
ZEEL,0.86
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar18.zip']
ADANIPORTS,0.70
AMBUJACEM,0.44
ASIANPAINT,1.29
AUROPHARMA,0.40
AXISBANK,2.08
BAJAJ-AUTO,0.96
BAJFINANCE,1.07
BPCL,0.86
BHARTIARTL,1.35
INFRATEL,0.67
BOSCHLTD,0.42
CIPLA,0.71
COALINDIA,0.95
DRREDDY,0.65
EICHERMOT,0.97
GAIL,0.72
HCLTECH,1.38
HDFCBANK,9.88
HEROMOTOCO,1.18
HINDALCO,0.80
HINDPETRO,0.66
HINDUNILVR,2.44
HDFC,7.47
ITC,5.59
ICICIBANK,4.58
IBULHSGFIN,1.03
IOC,0.92
INDUSINDBK,2.35
INFY,5.80
KOTAKBANK,3.58
LT,4.14
LUPIN,0.45
M&M,1.77
MARUTI,3.02
NTPC,1.33
ONGC,1.29
POWERGRID,1.09
RELIANCE,7.80
SBIN,2.38
SUNPHARMA,1.40
TCS,3.63
TATAMOTORS,1.55
TATASTEEL,1.14
TECHM,1.02
UPL,0.68
ULTRACEMCO,1.06
VEDL,1.32
WIPRO,0.81
YESBANK,1.44
ZEEL,0.81
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar19.zip']
ADANIPORTS,0.64
ASIANPAINT,1.44
AXISBANK,3.25
BAJAJ-AUTO,0.85
BAJFINANCE,1.53
BAJAJFINSV,0.91
BPCL,0.66
BHARTIARTL,0.94
INFRATEL,0.57
BRITANNIA,0.78
CIPLA,0.57
COALINDIA,0.85
DRREDDY,0.72
EICHERMOT,0.61
GAIL,0.67
GRASIM,0.72
HCLTECH,1.26
HDFCBANK,10.67
HEROMOTOCO,0.71
HINDALCO,0.64
HINDUNILVR,2.61
HDFC,6.94
ITC,5.45
ICICIBANK,5.52
IBULHSGFIN,0.61
IOC,0.82
INDUSINDBK,1.95
INFY,6.04
JSWSTEEL,0.64
KOTAKBANK,3.81
LT,3.66
M&M,1.34
MARUTI,1.90
NTPC,1.17
ONGC,1.03
POWERGRID,0.97
RELIANCE,9.98
SBIN,2.57
SUNPHARMA,1.13
TCS,4.50
TATAMOTORS,0.68
TATASTEEL,0.84
TECHM,1.04
TITAN,1.02
UPL,0.75
ULTRACEMCO,0.89
VEDL,0.72
WIPRO,0.82
YESBANK,1.09
ZEEL,0.53
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar20.zip']
ADANIPORTS,0.54
ASIANPAINT,2.10
AXISBANK,2.39
BAJAJ-AUTO,0.74
BAJFINANCE,1.64
BAJAJFINSV,0.78
BPCL,0.71
BHARTIARTL,2.75
INFRATEL,0.38
BRITANNIA,0.88
CIPLA,0.60
COALINDIA,0.82
DRREDDY,1.06
EICHERMOT,0.51
GAIL,0.40
GRASIM,0.52
HCLTECH,1.32
HDFCBANK,10.42
HEROMOTOCO,0.58
HINDALCO,0.39
HINDUNILVR,4.59
HDFC,7.88
ICICIBANK,5.85
ITC,4.18
IOC,0.58
INDUSINDBK,0.59
INFY,6.56
JSWSTEEL,0.41
KOTAKBANK,4.85
LT,2.79
M&M,0.76
MARUTI,1.59
NTPC,1.14
NESTLEIND,1.62
ONGC,0.70
POWERGRID,1.14
RELIANCE,10.06
SHREECEM,0.65
SBIN,2.11
SUNPHARMA,1.06
TCS,5.36
TATAMOTORS,0.36
TATASTEEL,0.57
TECHM,0.98
TITAN,1.09
UPL,0.50
ULTRACEMCO,1.05
VEDL,0.33
WIPRO,0.82
ZEEL,0.32
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar21.zip']
ADANIPORTS,0.81
ASIANPAINT,1.80
AXISBANK,2.76
BAJAJ-AUTO,0.75
BAJFINANCE,2.15
BAJAJFINSV,0.92
BPCL,0.63
BHARTIARTL,1.97
BRITANNIA,0.67
CIPLA,0.65
COALINDIA,0.43
DIVISLAB,0.73
DRREDDY,0.86
EICHERMOT,0.57
GRASIM,0.87
HCLTECH,1.68
HDFCBANK,10.24
HDFCLIFE,0.91
HEROMOTOCO,0.60
HINDALCO,0.75
HINDUNILVR,3.42
HDFC,7.08
ICICIBANK,6.34
ITC,3.01
IOC,0.37
INDUSINDBK,0.85
INFY,7.98
JSWSTEEL,0.71
KOTAKBANK,4.05
LT,2.70
M&M,1.20
MARUTI,1.44
NTPC,0.80
NESTLEIND,0.96
ONGC,0.59
POWERGRID,0.87
RELIANCE,10.19
SBILIFE,0.54
SHREECEM,0.62
SBIN,2.20
SUNPHARMA,1.02
TCS,5.18
TATACONSUM,0.60
TATAMOTORS,0.85
TATASTEEL,0.96
TECHM,0.97
TITAN,1.02
UPL,0.56
ULTRACEMCO,1.22
WIPRO,0.96
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may12']
,%
ACC,0.69
AMBUJACEM,0.74
ASIANPAINT,1.18
AXISBANK,1.63
BAJAJ-AUTO,1.32
BANKBARODA,0.84
BHARTIARTL,2.35
BHEL,1.09
BPCL,0.59
CAIRN,0.80
CIPLA,1.02
COALINDIA,1.32
DLF,0.44
DRREDDY,1.38
GAIL,0.94
GRASIM,0.95
HCLTECH,0.82
HDFC,6.29
HDFCBANK,5.94
HEROMOTOCO,1.14
HINDALCO,0.98
HINDUNILVR,2.86
ICICIBANK,5.87
IDFC,1.00
INFY,7.62
ITC,8.06
JINDALSTEL,1.10
JPASSOCIAT,0.46
KOTAKBANK,1.36
LT,4.10
M&M,1.95
MARUTI,0.95
NTPC,1.22
ONGC,2.91
PNB,0.65
POWERGRID,0.98
RANBAXY,0.52
RELIANCE,7.73
RELINFRA,0.40
SAIL,0.36
SBIN,3.45
SESAGOA,0.47
SIEMENS,0.37
STER,0.86
SUNPHARMA,1.39
TATAMOTORS,2.66
TATAPOWER,0.98
TATASTEEL,1.75
TCS,4.13
WIPRO,1.38
,100.00
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may13']
,%
ACC,0.59
AMBUJACEM,0.72
ASIANPAINT,1.15
AXISBANK,2.3
BAJAJ-AUTO,1.27
BANKBARODA,0.64
BHEL,0.82
BPCL,0.51
BHARTIARTL,1.88
CAIRN,0.88
CIPLA,0.98
COALINDIA,1.07
DLF,0.37
DRREDDY,1.38
GAIL,0.71
GRASIM,0.94
HCLTECH,1.02
HDFCBANK,6.69
HEROMOTOCO,0.86
HINDALCO,0.68
HINDUNILVR,3.16
HDFC,7.16
ITC,9.7
ICICIBANK,6.92
IDFC,0.93
INDUSINDBK,1.14
INFY,6.05
JPASSOCIAT,0.42
JINDALSTEL,0.57
KOTAKBANK,1.54
LT,3.94
LUPIN,0.91
M&M,2.31
MARUTI,1.06
NMDC,0.48
NTPC,1.65
ONGC,3.02
POWERGRID,0.83
PNB,0.59
RANBAXY,0.3
RELIANCE,6.88
RELINFRA,0.25
SESAGOA,0.33
SBIN,2.74
SUNPHARMA,2.04
TCS,3.97
TATAMOTORS,2.88
TATAPOWER,0.74
TATASTEEL,1.01
ULTRACEMCO,0.99
,100
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may14.zip']
,%
ACC,0.51
AMBUJACEM,0.69
ASIANPAINT,0.95
AXISBANK,2.5
BAJAJ-AUTO,1.07
BANKBARODA,0.65
BHARTIARTL,1.68
BHEL,0.9
BPCL,0.55
CAIRN,0.83
CIPLA,0.8
COALINDIA,1
DLF,0.39
DRREDDY,1.28
GAIL,0.72
GRASIM,0.83
HCLTECH,1.56
HDFC,5.63
HDFCBANK,6.06
HEROMOTOCO,1.16
HINDALCO,0.78
HINDUNILVR,1.76
ICICIBANK,6.74
IDFC,0.65
INDUSINDBK,0.96
INFY,5.84
ITC,7.79
JINDALSTEL,0.44
KOTAKBANK,1.36
LT,5.19
LUPIN,0.92
M&M,2.34
MARUTI,1.24
MCDOWELL-N,0.89
NMDC,0.55
NTPC,1.36
ONGC,2.79
PNB,0.58
POWERGRID,1.11
RELIANCE,7.2
SBIN,3.23
SSLT,1.43
SUNPHARMA,1.89
TATAMOTORS,3.07
TATAPOWER,0.77
TATASTEEL,1.3
TCS,4.5
TECHM,1.18
ULTRACEMCO,1
WIPRO,1.36
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may15.zip']
ACC,0.47
AMBUJACEM,0.61
ASIANPAINT,1.19
AXISBANK,3.35
BAJAJ-AUTO,1.06
BANKBARODA,0.51
BHARTIARTL,1.98
BHEL,0.76
BOSCHLTD,0.72
BPCL,0.74
CAIRN,0.37
CIPLA,1.11
COALINDIA,1.69
DRREDDY,1.50
GAIL,0.61
GRASIM,0.78
HCLTECH,1.88
HDFC,6.53
HDFCBANK,6.92
HEROMOTOCO,1.18
HINDALCO,0.56
HINDUNILVR,2.04
ICICIBANK,6.17
IDEA,0.65
INDUSINDBK,1.27
INFY,6.77
ITC,6.14
KOTAKBANK,2.40
LT,4.54
LUPIN,1.48
M&M,1.95
MARUTI,1.68
NMDC,0.34
NTPC,0.95
ONGC,1.98
PNB,0.38
POWERGRID,1.06
RELIANCE,4.85
SBIN,2.92
SUNPHARMA,3.53
TATAMOTORS,3.06
TATAPOWER,0.45
TATASTEEL,0.73
TCS,4.47
TECHM,1.13
ULTRACEMCO,1.02
VEDL,0.72
WIPRO,1.24
YESBANK,0.96
ZEEL,0.59
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may16.zip']
ACC,0.48
ADANIPORTS,0.59
AMBUJACEM,0.59
ASIANPAINT,1.49
AUROPHARMA,0.71
AXISBANK,2.88
BAJAJ-AUTO,1.19
BANKBARODA,0.45
BHEL,0.37
BPCL,0.85
BHARTIARTL,1.55
INFRATEL,0.67
BOSCHLTD,0.68
CIPLA,0.80
COALINDIA,1.23
DRREDDY,1.35
EICHERMOT,0.76
GAIL,0.58
GRASIM,0.94
HCLTECH,1.40
HDFCBANK,7.91
HEROMOTOCO,1.31
HINDALCO,0.45
HINDUNILVR,2.03
HDFC,6.55
ITC,6.62
ICICIBANK,4.77
IDEA,0.43
INDUSINDBK,1.80
INFY,8.36
KOTAKBANK,2.66
LT,4.05
LUPIN,1.18
M&M,2.06
MARUTI,1.85
NTPC,1.19
ONGC,1.27
POWERGRID,1.10
RELIANCE,5.30
SBIN,2.13
SUNPHARMA,2.77
TCS,4.58
TATAMTRDVR,0.53
TATAMOTORS,2.98
TATAPOWER,0.45
TATASTEEL,0.75
TECHM,1.12
ULTRACEMCO,1.13
WIPRO,1.17
YESBANK,1.14
ZEEL,0.81
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may17.zip']
ACC,0.38
ADANIPORTS,0.76
AMBUJACEM,0.49
ASIANPAINT,1.43
AUROPHARMA,0.45
AXISBANK,2.42
BAJAJ-AUTO,1.07
BANKBARODA,0.46
BPCL,1.07
BHARTIARTL,1.35
INFRATEL,0.71
BOSCHLTD,0.59
CIPLA,0.72
COALINDIA,0.95
DRREDDY,0.84
EICHERMOT,1.05
GAIL,0.73
HCLTECH,1.36
HDFCBANK,9.15
HEROMOTOCO,1.34
HINDALCO,0.81
HINDUNILVR,2.10
HDFC,6.89
ITC,7.32
ICICIBANK,5.25
IBULHSGFIN,1.03
IOC,1.21
INDUSINDBK,2.05
INFY,5.39
KOTAKBANK,3.24
LT,3.99
LUPIN,0.77
M&M,1.82
MARUTI,2.65
NTPC,1.09
ONGC,1.38
POWERGRID,1.26
RELIANCE,6.14
SBIN,2.52
SUNPHARMA,1.53
TCS,3.74
TATAMTRDVR,0.40
TATAMOTORS,2.47
TATAPOWER,0.41
TATASTEEL,0.93
TECHM,0.67
ULTRACEMCO,1.21
VEDL,1.22
WIPRO,0.94
YESBANK,1.44
ZEEL,0.78
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may18.zip']
ADANIPORTS,0.65
ASIANPAINT,1.39
AXISBANK,2.22
BAJAJ-AUTO,0.88
BAJFINANCE,1.18
BAJAJFINSV,0.86
BPCL,0.75
BHARTIARTL,1.17
INFRATEL,0.60
CIPLA,0.63
COALINDIA,0.91
DRREDDY,0.55
EICHERMOT,0.97
GAIL,0.73
GRASIM,0.97
HCLTECH,1.20
HDFCBANK,10.37
HEROMOTOCO,1.09
HINDALCO,0.81
HINDPETRO,0.55
HINDUNILVR,2.72
HDFC,7.26
ITC,5.49
ICICIBANK,4.35
IBULHSGFIN,0.95
IOC,0.88
INDUSINDBK,2.36
INFY,5.54
KOTAKBANK,4.21
LT,4.00
LUPIN,0.44
M&M,2.04
MARUTI,2.68
NTPC,1.24
ONGC,1.19
POWERGRID,1.11
RELIANCE,7.52
SBIN,2.37
SUNPHARMA,1.25
TCS,4.10
TATAMOTORS,1.24
TATASTEEL,1.06
TECHM,1.06
TITAN,0.89
UPL,0.61
ULTRACEMCO,0.92
VEDL,1.09
WIPRO,0.70
YESBANK,1.51
ZEEL,0.72
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may19.zip']
ADANIPORTS,0.68
ASIANPAINT,1.32
AXISBANK,3.29
BAJAJ-AUTO,0.83
BAJFINANCE,1.71
BAJAJFINSV,1.03
BPCL,0.67
BHARTIARTL,1.23
INFRATEL,0.48
BRITANNIA,0.72
CIPLA,0.59
COALINDIA,0.88
DRREDDY,0.68
EICHERMOT,0.58
GAIL,0.68
GRASIM,0.73
HCLTECH,1.23
HDFCBANK,10.86
HEROMOTOCO,0.72
HINDALCO,0.60
HINDUNILVR,2.66
HDFC,7.49
ICICIBANK,5.68
ITC,4.97
IBULHSGFIN,0.55
IOC,0.81
INDUSINDBK,1.71
INFY,5.83
JSWSTEEL,0.57
KOTAKBANK,4.23
LT,4.00
M&M,1.26
MARUTI,1.90
NTPC,1.12
ONGC,1.08
POWERGRID,0.91
RELIANCE,9.47
SBIN,2.75
SUNPHARMA,0.94
TCS,4.80
TATAMOTORS,0.65
TATASTEEL,0.77
TECHM,1.00
TITAN,1.07
UPL,0.76
ULTRACEMCO,1.03
VEDL,0.61
WIPRO,0.90
YESBANK,0.57
ZEEL,0.41
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may20.zip']
ADANIPORTS,0.63
ASIANPAINT,1.90
AXISBANK,2.18
BAJAJ-AUTO,0.89
BAJFINANCE,1.30
BAJAJFINSV,0.67
BPCL,0.69
BHARTIARTL,3.10
INFRATEL,0.49
BRITANNIA,1.00
CIPLA,0.83
COALINDIA,0.74
DRREDDY,1.24
EICHERMOT,0.58
GAIL,0.43
GRASIM,0.58
HCLTECH,1.50
HDFCBANK,10.34
HEROMOTOCO,0.77
HINDALCO,0.51
HINDUNILVR,3.69
HDFC,7.20
ICICIBANK,5.39
ITC,4.32
IOC,0.53
INDUSINDBK,0.60
INFY,6.35
JSWSTEEL,0.47
KOTAKBANK,4.11
LT,2.89
M&M,1.05
MARUTI,1.87
NTPC,1.19
NESTLEIND,1.57
ONGC,0.76
POWERGRID,1.01
RELIANCE,11.88
SHREECEM,0.70
SBIN,1.55
SUNPHARMA,1.28
TCS,5.20
TATAMOTORS,0.39
TATASTEEL,0.56
TECHM,0.82
TITAN,0.93
UPL,0.56
ULTRACEMCO,1.13
VEDL,0.42
WIPRO,0.79
ZEEL,0.42
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['may21.zip']
ADANIPORTS,0.84
ASIANPAINT,1.99
AXISBANK,2.80
BAJAJ-AUTO,0.81
BAJFINANCE,2.21
BAJAJFINSV,1.06
BPCL,0.65
BHARTIARTL,1.92
BRITANNIA,0.60
CIPLA,0.72
COALINDIA,0.46
DIVISLAB,0.79
DRREDDY,0.96
EICHERMOT,0.55
GRASIM,0.83
HCLTECH,1.52
HDFCBANK,9.79
HDFCLIFE,0.82
HEROMOTOCO,0.58
HINDALCO,0.85
HINDUNILVR,3.10
HDFC,6.82
ICICIBANK,6.80
ITC,2.81
IOC,0.41
INDUSINDBK,0.85
INFY,7.66
JSWSTEEL,1.02
KOTAKBANK,3.93
LT,2.63
M&M,1.15
MARUTI,1.40
NTPC,0.78
NESTLEIND,0.94
ONGC,0.62
POWERGRID,0.86
RELIANCE,10.36
SBILIFE,0.56
SHREECEM,0.55
SBIN,2.42
SUNPHARMA,1.07
TCS,4.85
TATACONSUM,0.59
TATAMOTORS,0.85
TATASTEEL,1.30
TECHM,0.94
TITAN,0.99
UPL,0.67
ULTRACEMCO,1.15
WIPRO,1.18
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['nov12']
,%
ACC,0.69
AMBUJACEM,0.85
ASIANPAINT,1.05
AXISBANK,1.9
BAJAJ-AUTO,1.39
BANKBARODA,0.69
BHEL,0.99
BPCL,0.48
BHARTIARTL,2.16
CAIRN,1.04
CIPLA,1.13
COALINDIA,1.24
DLF,0.41
DRREDDY,1.23
GAIL,0.85
GRASIM,1.14
HCLTECH,0.92
HDFCBANK,6.87
HEROMOTOCO,0.93
HINDALCO,0.8
HINDUNILVR,2.96
HDFC,6.96
ITC,8.72
ICICIBANK,6.8
IDFC,1.15
INFY,6.3
JPASSOCIAT,0.58
JINDALSTEL,0.83
KOTAKBANK,1.34
LT,4.82
LUPIN,0.75
M&M,2.33
MARUTI,1.05
NTPC,1.11
ONGC,2.51
POWERGRID,0.89
PNB,0.56
RANBAXY,0.42
RELIANCE,7.02
RELINFRA,0.35
SESAGOA,0.38
SIEMENS,0.33
SBIN,3
SUNPHARMA,1.43
TCS,3.59
TATAMOTORS,2.59
TATAPOWER,0.94
TATASTEEL,1.38
ULTRACEMCO,1.03
WIPRO,1.09
,100
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['nov13']
,%
ACC,0.508343092
AMBUJACEM,0.702446256
ASIANPAINT,1.13033534
AXISBANK,1.775628708
BAJAJ-AUTO,1.313165366
BANKBARODA,0.600077726
BHARTIARTL,1.928523192
BHEL,0.612170411
BPCL,0.435448651
CAIRN,0.949492617
CIPLA,0.983910234
COALINDIA,0.851288761
DLF,0.336231923
DRREDDY,1.560008016
GAIL,0.753422449
GRASIM,0.837895923
HCLTECH,1.434142486
HDFC,6.361631612
HDFCBANK,6.059375813
HEROMOTOCO,1.220646627
HINDALCO,0.782147062
HINDUNILVR,2.085584369
ICICIBANK,6.112744472
IDFC,0.646389222
INDUSINDBK,0.889948353
INFY,8.025231846
ITC,8.751365075
JINDALSTEL,0.488743036
JPASSOCIAT,0.325292044
KOTAKBANK,1.425129408
LT,4.216813499
LUPIN,1.011367763
M&M,2.156218319
MARUTI,1.098920429
NMDC,0.520574705
NTPC,1.504288351
ONGC,2.622818273
PNB,0.405792596
POWERGRID,0.667225418
RANBAXY,0.322841727
RELIANCE,6.949043233
SBIN,2.324508697
SSLT,1.121607313
SUNPHARMA,2.134073082
TATAMOTORS,3.551006191
TATAPOWER,0.63138683
TATASTEEL,1.323616962
TCS,5.066884606
ULTRACEMCO,0.960427174
WIPRO,1.523824745
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['nov14.zip']
,%
ACC,0.48
AMBUJACEM,0.61
ASIANPAINT,1.16
AXISBANK,2.78
BAJAJ-AUTO,1.22
BANKBARODA,0.70
BHARTIARTL,1.82
BHEL,0.88
BPCL,0.66
CAIRN,0.51
CIPLA,1.11
COALINDIA,0.80
DLF,0.23
DRREDDY,1.58
GAIL,0.78
GRASIM,0.78
HCLTECH,1.55
HDFC,6.28
HDFCBANK,6.17
HEROMOTOCO,1.30
HINDALCO,0.77
HINDUNILVR,1.92
ICICIBANK,7.00
IDFC,0.73
INDUSINDBK,1.12
INFY,7.25
ITC,6.97
JINDALSTEL,0.18
KOTAKBANK,1.78
LT,4.61
LUPIN,1.22
M&M,2.10
MARUTI,1.53
NMDC,0.38
NTPC,1.02
ONGC,2.35
PNB,0.55
POWERGRID,1.08
RELIANCE,5.63
SBIN,3.42
SSLT,0.89
SUNPHARMA,2.18
TATAMOTORS,3.30
TATAPOWER,0.58
TATASTEEL,1.09
TCS,4.66
TECHM,1.37
ULTRACEMCO,0.88
WIPRO,1.32
ZEEL,0.72
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['nov15.zip']
ACC,0.44
ADANIPORTS,0.86
AMBUJACEM,0.54
ASIANPAINT,1.34
AXISBANK,2.78
BAJAJ-AUTO,1.19
BANKBARODA,0.6
BHEL,0.56
BPCL,0.82
BHARTIARTL,1.63
BOSCHLTD,0.6
CAIRN,0.27
CIPLA,1.15
COALINDIA,1.5
DRREDDY,1.39
GAIL,0.6
GRASIM,0.84
HCLTECH,1.71
HDFCBANK,7.53
HEROMOTOCO,1.16
HINDALCO,0.35
HINDUNILVR,2.03
HDFC,6.75
ITC,6.79
ICICIBANK,5.64
IDEA,0.56
INDUSINDBK,1.61
INFY,7.67
KOTAKBANK,2.52
LT,3.98
LUPIN,1.52
M&M,2.23
MARUTI,2.15
NTPC,0.95
ONGC,1.48
POWERGRID,1.06
PNB,0.38
RELIANCE,5.63
SBIN,2.73
SUNPHARMA,2.81
TCS,4.3
TATAMOTORS,2.89
TATAPOWER,0.43
TATASTEEL,0.54
TECHM,1.15
ULTRACEMCO,1.01
